SMILES,molecule_chembl_id,IC50
Cn1cc(-c2cc(Oc3cc(F)c(NC(=O)N4CCN(C5CCOCC5)C4=O)cc3F)ccn2)cn1,CHEMBL3948615,5000.0
Cn1cc(-c2cc(Oc3ccc(NC(=O)N4CCN(C5CCCCC5)C4=O)nc3)ccn2)cn1,CHEMBL3893595,370.0
COCCN1CCN(C(=O)Nc2ccc(Oc3ccnc(-c4cnn(C)c4)c3)c(C)n2)C1=O,CHEMBL3983027,5000.0
Cc1nc(NC(=O)N2CCN(C3CCCC3)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,CHEMBL3931177,898.0
CCN1CCN(C(=O)Nc2ccc(Oc3ccnc(-c4cnn(C)c4)c3)c(C)n2)C1=O,CHEMBL3936132,5000.0
CN(C)C(=O)Nc1cc(Oc2cc(F)c(NC(=O)N3CCN(C4CCOCC4)C3=O)cc2Cl)ccn1,CHEMBL3974611,4000.0
CNC(=O)c1cc(Oc2ccc(NC(=O)N3CCN(C(C)(C)C)C3=O)nc2)ccn1,CHEMBL3957739,5000.0
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCC(=O)NO,CHEMBL3981567,119.0
CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C(F)F)N1,CHEMBL3984362,2.0
CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C(F)(F)F)N1,CHEMBL3938140,1.0
Cc1n[nH]c2cc(F)c(C3C(C#N)=C(C(F)F)NC(C(F)F)=C3C#N)cc12,CHEMBL3972144,3.0
CCC(F)(F)C1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C)N1,CHEMBL3947404,3.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,310.0
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,CHEMBL2103868,21.9
CO/N=C(/C)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4293183,518.0
C/C(COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C)=N/O,CHEMBL4289181,836.0
CC(=O)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4281308,154.0
Cc1c(OCC(O)CN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4285792,9.1
Cc1c(OCC(O)CN2CCC(O)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4277848,5.3
Cc1c(OCC(O)CN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4282387,0.71
Cc1c(OCC(O)CO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4292983,23.4
Cc1c(OCC(C)(C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4278929,161.0
Cc1c(OCC(O)C(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4289602,456.0
CCC(O)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4294075,241.0
Cc1c(OC[C@H](C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4286172,162.0
Cc1c(OC[C@@H](C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4293840,241.0
Cc1c(OCC(C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4285952,177.0
Cc1c(OCCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4276790,15.9
Cc1c(OCCCS(C)(=O)=O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4287439,9.0
Cc1c(OCC(=O)N2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4291938,364.0
CCOC(=O)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4284075,1000.0
COCCCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4283672,291.0
Cc1c(OCCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4294252,260.0
COCCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4280222,137.0
Cc1c(OCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4290855,107.5
Cc1c(OCc2ccccc2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4280103,1000.0
C#CCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4287997,1000.0
C=CCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4288402,550.0
CCCCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4277765,1000.0
Cc1c(OCC(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4291822,1000.0
CCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4281199,442.0
COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4281612,348.0
Cc1c(O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4289491,678.0
Cc1c(C(=O)NCCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4285034,7.8
Cc1c(C(=O)NCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4292884,11.8
Cc1c(C(=O)N2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4281645,571.0
Cc1c(C(=O)N2CCC(O)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4292282,651.0
Cc1c(C(=O)NCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4285069,134.0
Cc1c(C(=O)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,CHEMBL4277130,1000.0
CCOC(=O)c1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,CHEMBL4288437,1000.0
CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,CHEMBL4446681,61000.0
Nc1nccc(Oc2ccc(Nc3nccc4ccn(-c5ccc(F)cc5)c(=O)c34)cc2F)c1Cl,CHEMBL4474232,69.0
Nc1nccc(Oc2ccc(Nc3nccc4ccn(-c5ccc(F)cc5)c(=O)c34)cc2F)c1I,CHEMBL4553056,116.7
Cc1cc2ccnc(Nc3ccc(Oc4ccnc(N)c4Cl)c(F)c3)c2c(=O)n1-c1ccc(F)cc1,CHEMBL4442365,89.8
Cc1cc2ccnc(Nc3ccc(Oc4ccnc(N)c4I)c(F)c3)c2c(=O)n1-c1ccc(F)cc1,CHEMBL4449612,117.8
CCN1CCC(CCNC(=O)Nc2nc3ccc(Sc4nnc5ccc(-c6cccs6)nn45)cc3s2)CC1,CHEMBL4527749,29.0
CCN(CC)CCNC(=O)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4459929,10.0
O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4461070,5.0
O=C(Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1)OCCN1CCOCC1,CHEMBL4537419,25.0
O=C(CC1CC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4576381,13.0
O=C(Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1)C1CC1,CHEMBL4457387,4.0
O=C(CCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4470877,2.0
Fc1ccc(-c2ccc3nnc(Sc4ccc5nc(NCCN6CCOCC6)sc5c4)n3n2)cc1,CHEMBL4455032,13.0
CCNc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4460346,15.0
Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4448029,43.0
CC(=O)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4542687,22.0
COc1ccc(-c2cnn3c(N)c(-c4ccccc4)c(OC4CCN(C)CC4)nc23)cc1OC,CHEMBL4640601,11000.0
COC(=O)Nc1ccc(-c2c(OC3CCN(C)CC3)nc3c(-c4ccc(OC)c(OC)c4)cnn3c2N)cc1,CHEMBL4634073,11000.0
COc1ccc(-c2cnn3c(N)c(-c4nccs4)c(OC4CCN(C)CC4)nc23)cc1OC,CHEMBL4636995,11000.0
c1ccc(Cc2c[nH]c3ncccc23)cc1,CHEMBL4744343,24200.0
Cc1c[nH]c2ncc(-c3c[nH]c4c3CNC4=O)cc12,CHEMBL4748121,2900.0
O=C1NCc2c(-c3cc(F)cc4[nH]ncc34)c[nH]c21,CHEMBL4743552,9600.0
O=C1NCc2c(-c3cnc4[nH]cc(Cc5ccccc5)c4c3)c[nH]c21,CHEMBL4747073,660.0
c1ccc(Cc2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)cc1,CHEMBL4784342,48.0
Fc1ccccc1Cc1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12,CHEMBL4796908,44.0
Fc1cccc(Cc2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)c1,CHEMBL4749560,65.0
Fc1ccc(Cc2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)cc1,CHEMBL4792886,137.0
Oc1ccc(Cc2nnc3ncc(-c4ccc(F)cc4)nn23)cc1,CHEMBL2170957,32.0
Oc1ccc(Cc2nnc3n2N=C(c2ccc(F)cc2)CS3)cc1,CHEMBL4748465,300.0
Oc1ccc(Cc2nnc3sc(Nc4cccc(Cl)c4)nn23)cc1,CHEMBL4753090,40.0
Clc1cccc(Nc2nn3c(Cc4ccc5c(c4)OCO5)nnc3s2)c1,CHEMBL4740644,300.0
Oc1ccc(Cc2nnc3sc(Nc4cccc(Cl)c4)nn23)cc1F,CHEMBL4790331,200.0
Oc1ccc(Cc2nnc3sc(Nc4cccc(Cl)c4)nn23)cc1Cl,CHEMBL4743756,800.0
Clc1cccc(Nc2nn3c(Cn4ccc5ncccc54)nnc3s2)c1,CHEMBL4786582,1400.0
Clc1cccc(Nc2nn3c(Cc4ccc5ncccc5c4)nnc3s2)c1,CHEMBL4784332,30.0
Cn1cc(-c2nn3c(Cc4ccc5ncccc5c4)nnc3s2)cn1,CHEMBL4760101,80.0
CC(c1ccc2ncccc2c1)c1nnc2sc(-c3cnn(C)c3)nn12,CHEMBL4762193,30.0
C[C@H](c1ccc2ncccc2c1)c1nnc2sc(-c3cnn(C)c3)nn12,CHEMBL4763399,84.0
C[C@@H](c1ccc2ncccc2c1)c1nnc2sc(-c3cnn(C)c3)nn12,CHEMBL4791034,20.0
C[C@@H](c1ccc2ncccc2c1)c1nnc2sc(Nc3cnn(C)c3)nn12,CHEMBL4787386,5.0
Cn1cc(Nc2nn3c(C(F)(F)c4ccc5ncccc5c4)nnc3s2)cn1,CHEMBL4778083,4.0
Cc1nn(C)cc1-c1nn2c([C@H](C)c3ccc4ncccc4c3)nnc2s1,CHEMBL4750387,3.0
Cc1nn(C)cc1-c1nn2c([C@@H](C)c3ccc4ncccc4c3)nnc2s1,CHEMBL4783289,3.0
COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCCN1CCCC1,CHEMBL4784644,130.0
COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OC,CHEMBL4794496,59.4
CCN(CC)CCCOc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OC,CHEMBL4787904,396.8
COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3)c2cc1OC,CHEMBL4784431,86.5
COc1cc2ncnc(Oc3ccc(Nc4nccc5c4c(=O)c(-c4ccc(F)cc4)cn5C)cc3F)c2cc1OC,CHEMBL4799551,82.9
Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CO)C1,CHEMBL4858720,5800.0
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,CHEMBL169390,6000.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(O)ccc4F)c4c(N)ncnc43)C2)CC1,CHEMBL4854822,11000.0
CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C)N1,CHEMBL4593677,2.9
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,CHEMBL2001019,5.0
Cc1ccc(-c2ccc3c(C)n[nH]c3c2)c2c1[C@H](N(C)C(=O)c1ncccc1C(F)F)CCC2,CHEMBL5272595,30000.0
COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5C(F)(F)F)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCCCC1,CHEMBL5273665,1.35
COc1cc2c(Oc3ccc(N/C=C4\C(=O)N(c5ccccc5C(F)(F)F)N=C4C)cc3F)ccnc2cc1OCCCN1CCOCC1,CHEMBL3949465,2.2
COc1cc2c(Oc3ccc(NC(=O)Nc4nc5c(C)ccc(C)c5s4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,CHEMBL5282538,17.6
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCc5ccccc54)cc32)c(C)c1C(=O)N1CCN(C)CC1,CHEMBL1822971,40.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1CCCN1CCOCC1,CHEMBL1822006,170.0
Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,CHEMBL2037226,5800.0
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,CHEMBL1852688,3011.0
